capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
50,0.41336730000000005,0,8.262,1.5916,1.013,1.3034,0.0822,0.001,0.0058,0.0001,0.0145,0.0238,0.0017,0.0006,0.0061,0.0002,0.001,0.0012,0.0001,0.0001,0.0084,0.001,0.0004,0.0008,0.0,0.0504,0.0094,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
51,0.42162930000000004,0,8.3755,1.5674,1.0883,1.7713,0.0954,0.0034,0.0043,0.0002,0.0119,0.0228,0.0021,0.0008,0.0077,0.0002,0.0015,0.0014,0.0001,0.0001,0.0094,0.0012,0.0006,0.0012,0.0001,0.0551,0.0117,0.0,0.0011,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
52,0.4300048,0,8.3234,1.672,1.117,1.1956,0.0876,0.0011,0.0042,0.0001,0.0145,0.022,0.002,0.0005,0.0085,0.0001,0.0013,0.0019,0.0001,0.0001,0.0081,0.0011,0.0005,0.0007,0.0,0.0515,0.0101,0.0001,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
53,0.4383282,0,8.2418,1.6191,0.9952,1.1299,0.079,0.0012,0.0057,0.0002,0.0081,0.0181,0.0019,0.0006,0.0063,0.0001,0.0013,0.0011,0.0001,0.0001,0.0078,0.001,0.0004,0.0009,0.0,0.0444,0.0103,0.0,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
54,0.44657,0,8.394,1.7173,0.9886,1.2845,0.0904,0.0013,0.004,0.0001,0.0157,0.0233,0.0019,0.0006,0.0067,0.0002,0.0015,0.0012,0.0001,0.0001,0.0083,0.0012,0.0004,0.0014,0.0,0.0518,0.0125,0.0,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
55,0.45496400000000004,0,8.7305,1.5815,1.2842,1.1503,0.0966,0.0021,0.0047,0.0002,0.012,0.0213,0.0019,0.0008,0.0084,0.0002,0.0014,0.0021,0.0001,0.0001,0.0089,0.0014,0.0005,0.0009,0.0001,0.053,0.0124,0.0001,0.0011,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
56,0.4636945,0,8.0579,1.7197,1.2971,1.199,0.0954,0.0012,0.0048,0.0002,0.0182,0.0268,0.002,0.0006,0.0078,0.0001,0.0013,0.0016,0.0002,0.0001,0.0083,0.0017,0.0005,0.0009,0.0,0.0575,0.0113,0.0001,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
57,0.4717524,0,8.4671,1.5836,1.2267,1.2581,0.0894,0.0015,0.0064,0.0002,0.0093,0.0194,0.002,0.0008,0.0071,0.0001,0.0013,0.0013,0.0001,0.0002,0.0093,0.0016,0.0005,0.001,0.0,0.0501,0.011,0.0001,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
58,0.4802195,0,8.1408,1.5602,1.1527,1.1654,0.0882,0.0011,0.004,0.0002,0.0159,0.0238,0.0016,0.0006,0.0063,0.0002,0.0014,0.0017,0.0002,0.0001,0.0088,0.0016,0.0005,0.0007,0.0,0.052,0.0107,0.0001,0.0012,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
59,0.4883603,0,8.3383,1.7559,1.0467,1.2861,0.0751,0.0013,0.0041,0.0002,0.009,0.017,0.0017,0.0006,0.006,0.0002,0.001,0.0011,0.0,0.0001,0.0074,0.0015,0.0004,0.0007,0.0,0.0423,0.0089,0.0,0.0006,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
60,0.49669860000000005,0,8.4793,1.7201,1.2107,1.198,0.0946,0.0018,0.006,0.0003,0.013,0.0242,0.0016,0.0006,0.0074,0.0002,0.0019,0.0014,0.0001,0.0006,0.0079,0.0011,0.0004,0.0009,0.0001,0.0537,0.012,0.0,0.0011,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
61,0.5051779000000001,0,8.1606,1.6063,1.2607,1.3105,0.084,0.0011,0.0058,0.0002,0.0077,0.0174,0.0019,0.0006,0.007,0.0002,0.0011,0.0017,0.0,0.0001,0.0082,0.001,0.0009,0.0007,0.0,0.0457,0.0132,0.0,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
62,0.5133385,0,8.3693,1.5557,0.9781,1.2741,0.0832,0.0012,0.004,0.0001,0.0151,0.0223,0.0024,0.0005,0.0072,0.0002,0.001,0.0018,0.0,0.0001,0.0072,0.001,0.0004,0.0008,0.0001,0.0483,0.0122,0.0001,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
63,0.5217078,0,8.2621,1.5699,1.1642,1.0879,0.0822,0.001,0.0039,0.0002,0.0143,0.0219,0.0024,0.0006,0.0075,0.0002,0.0011,0.0015,0.0002,0.0001,0.0081,0.001,0.0005,0.0007,0.0,0.0493,0.0102,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
64,0.5299699000000001,0,8.4324,1.5398,1.0286,1.1681,0.0948,0.0015,0.0062,0.0002,0.0181,0.0279,0.002,0.0007,0.008,0.0006,0.0012,0.0013,0.0001,0.0001,0.008,0.0011,0.0004,0.001,0.0,0.0572,0.0115,0.0001,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
65,0.5384023000000001,0,8.2439,1.6257,1.156,1.8032,0.0814,0.001,0.0042,0.0001,0.0099,0.0173,0.0019,0.0007,0.0074,0.0002,0.0013,0.0014,0.0,0.0001,0.0085,0.0017,0.0005,0.0007,0.0,0.0462,0.0109,0.0001,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
66,0.5466462000000001,0,8.3488,1.5832,1.0538,1.1781,0.0891,0.0011,0.0042,0.0001,0.0149,0.0228,0.0025,0.0008,0.0071,0.0002,0.0018,0.0015,0.0,0.0001,0.0083,0.0012,0.0005,0.0008,0.0,0.0517,0.012,0.0,0.0011,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
67,0.5549950000000001,0,8.3299,1.5686,1.1044,1.057,0.0875,0.0009,0.0066,0.0001,0.0087,0.0191,0.0025,0.0006,0.0081,0.0002,0.0013,0.0012,0.0001,0.0002,0.0079,0.0012,0.0004,0.0009,0.0001,0.0492,0.0117,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
68,0.5633249000000001,0,8.338,1.5036,1.0227,1.3167,0.0912,0.0011,0.0058,0.0001,0.0154,0.0246,0.0022,0.0006,0.0079,0.0002,0.0018,0.0013,0.0002,0.0001,0.0075,0.0014,0.0005,0.0008,0.0,0.0533,0.0124,0.0001,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
69,0.5716629000000001,0,8.3125,1.6246,1.0479,1.1662,0.0831,0.0012,0.0046,0.0001,0.0089,0.0176,0.002,0.0007,0.0065,0.0002,0.0015,0.0017,0.0001,0.0001,0.0084,0.0014,0.0004,0.0008,0.0,0.0467,0.0099,0.0001,0.0011,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
70,0.5799754000000001,0,8.3021,1.5885,1.0747,1.2229,0.094,0.0014,0.0044,0.0001,0.0162,0.025,0.002,0.0008,0.0077,0.0005,0.0013,0.0012,0.0,0.0001,0.0081,0.0011,0.0004,0.0014,0.0001,0.0552,0.0118,0.0,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
71,0.5882775000000001,0,8.3108,1.6265,0.9573,1.1818,0.0704,0.0009,0.0033,0.0001,0.0075,0.0141,0.002,0.0006,0.0065,0.0001,0.0013,0.0016,0.0002,0.0002,0.0078,0.001,0.0004,0.0007,0.0001,0.0398,0.0085,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
72,0.5965883000000001,0,8.3756,1.7163,1.0487,1.2143,0.0929,0.0013,0.0043,0.0002,0.0164,0.0244,0.0019,0.0007,0.0075,0.0001,0.0014,0.0016,0.0001,0.0001,0.0081,0.0015,0.0005,0.0008,0.0,0.0541,0.0121,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
73,0.6049639000000001,0,8.2803,1.563,1.0145,1.0935,0.0879,0.0013,0.0084,0.0002,0.0103,0.0222,0.0023,0.0012,0.0084,0.0001,0.0011,0.0011,0.0001,0.0001,0.0076,0.0011,0.0005,0.0008,0.0001,0.0504,0.0115,0.0001,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
74,0.6132442000000001,0,8.2954,1.5286,0.9461,1.1058,0.08,0.0013,0.0054,0.0001,0.013,0.0218,0.0017,0.0005,0.0053,0.0006,0.0012,0.0009,0.0,0.0001,0.0074,0.0015,0.0006,0.0007,0.0,0.0463,0.0106,0.0,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
75,0.6215396000000001,0,8.3791,1.5079,0.9641,1.0343,0.083,0.001,0.0053,0.0001,0.0103,0.0192,0.0016,0.0006,0.0068,0.0002,0.0019,0.0012,0.0001,0.0001,0.0087,0.001,0.0005,0.0007,0.0,0.0475,0.0099,0.0,0.0015,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
76,0.6299187,0,8.3688,1.7582,1.0318,1.1862,0.0871,0.0011,0.0053,0.0001,0.0155,0.0247,0.0015,0.0009,0.0061,0.0002,0.0013,0.0018,0.0001,0.0001,0.0078,0.001,0.0006,0.0008,0.0,0.052,0.0106,0.0005,0.0014,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
77,0.6382875,0,8.2858,1.5643,0.9815,1.1022,0.0736,0.0009,0.0039,0.0001,0.0089,0.0155,0.0014,0.0011,0.006,0.0001,0.0011,0.001,0.0001,0.0001,0.0083,0.001,0.0005,0.0007,0.0,0.0414,0.0089,0.0001,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
78,0.6465733,0,8.392,1.5731,1.0377,1.0912,0.0905,0.0012,0.005,0.0002,0.0154,0.0239,0.0018,0.0007,0.0067,0.0002,0.0014,0.0017,0.0001,0.0001,0.0083,0.0016,0.0005,0.0008,0.0,0.0528,0.0122,0.0001,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
79,0.6549653,0,8.2678,1.5223,0.9664,1.1084,0.0775,0.0011,0.0037,0.0002,0.0113,0.0186,0.0016,0.0005,0.0068,0.0001,0.0013,0.0011,0.0006,0.0001,0.0079,0.001,0.0004,0.001,0.0,0.0454,0.0089,0.0,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
80,0.6632331,0,8.3862,1.6133,1.0076,1.2334,0.0935,0.0012,0.0058,0.0002,0.0171,0.0261,0.002,0.0008,0.0077,0.0001,0.0013,0.0017,0.0001,0.0001,0.008,0.0015,0.0004,0.0009,0.0,0.0554,0.0117,0.0,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
81,0.6716193,0,8.3565,1.5673,1.0497,1.1679,0.0877,0.0014,0.0064,0.0002,0.0102,0.0203,0.0023,0.0007,0.0076,0.0001,0.0013,0.0013,0.0001,0.0001,0.0078,0.0011,0.0005,0.0008,0.0,0.0493,0.0117,0.0001,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
82,0.6799758,0,8.274,1.5248,1.0126,1.1436,0.0759,0.001,0.0051,0.0003,0.0123,0.0205,0.0014,0.0007,0.0056,0.0001,0.0011,0.0011,0.0001,0.0002,0.0067,0.0015,0.0004,0.0008,0.0001,0.0455,0.0098,0.0,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
83,0.6882498,0,8.3423,1.58,0.9626,1.1404,0.0784,0.0013,0.0039,0.0003,0.01,0.0176,0.0015,0.0006,0.0064,0.0002,0.0013,0.0015,0.0001,0.0001,0.0077,0.0011,0.0004,0.0007,0.0,0.045,0.0098,0.0,0.0013,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
84,0.6965921,0,8.5887,1.6691,1.1771,1.1985,0.0964,0.0017,0.005,0.0002,0.0172,0.026,0.0019,0.0008,0.0078,0.0002,0.0014,0.0013,0.0002,0.0002,0.0086,0.0012,0.0007,0.0009,0.0,0.057,0.012,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
85,0.7051808,0,8.1641,1.5955,1.155,1.1994,0.0851,0.0018,0.004,0.0003,0.0081,0.0162,0.0017,0.0006,0.0077,0.0007,0.0013,0.0012,0.0001,0.0001,0.0084,0.0011,0.0005,0.0008,0.0001,0.0464,0.0112,0.0001,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
86,0.7133449000000001,0,8.4173,1.5459,1.1372,1.355,0.082,0.0015,0.0048,0.0001,0.0162,0.0246,0.0016,0.0005,0.0066,0.0002,0.0012,0.001,0.0001,0.0001,0.0078,0.0009,0.0004,0.0007,0.0001,0.0501,0.0088,0.0,0.0007,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
87,0.7217622,0,8.249,1.6515,1.0597,1.1696,0.0867,0.0013,0.0039,0.0002,0.0104,0.0184,0.0024,0.0008,0.0079,0.0001,0.0018,0.001,0.0001,0.0001,0.0081,0.0013,0.0005,0.0008,0.0,0.0481,0.012,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
88,0.7300112,0,8.4612,1.5078,1.1176,1.1042,0.0907,0.0016,0.0048,0.0002,0.0164,0.0253,0.002,0.0008,0.0067,0.0002,0.0013,0.0013,0.0001,0.0001,0.0081,0.001,0.0005,0.0012,0.0,0.053,0.0116,0.0001,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
89,0.7384723999999999,0,8.18,1.8488,1.1596,1.0788,0.0853,0.0015,0.0046,0.0001,0.0088,0.0172,0.0022,0.0006,0.0078,0.0007,0.0015,0.0012,0.0,0.0003,0.0085,0.0012,0.0005,0.0008,0.0001,0.0472,0.0115,0.0001,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
90,0.7466523999999999,0,8.4853,1.652,1.1925,1.157,0.1003,0.0015,0.0043,0.0002,0.0149,0.0246,0.002,0.001,0.0077,0.0003,0.0015,0.0019,0.0002,0.0001,0.0088,0.0013,0.0006,0.0014,0.0,0.0565,0.0123,0.0,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
91,0.7551376999999999,0,8.1821,1.6509,1.122,1.1632,0.0799,0.0015,0.005,0.0002,0.01,0.019,0.0018,0.0006,0.0064,0.0002,0.0012,0.0016,0.0,0.0001,0.0083,0.0009,0.001,0.0007,0.0001,0.0455,0.0105,0.0,0.0013,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
92,0.7633197999999999,0,8.347,1.6554,1.0643,1.3971,0.0887,0.0013,0.0036,0.0002,0.0141,0.0218,0.0016,0.0008,0.0069,0.0002,0.0013,0.002,0.0002,0.0001,0.008,0.0012,0.0009,0.0008,0.0001,0.0503,0.0121,0.0001,0.0012,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
93,0.7716667999999999,0,8.264,1.5059,1.0461,1.109,0.0812,0.0011,0.0056,0.0001,0.0106,0.0194,0.0021,0.0008,0.0071,0.0002,0.0018,0.0012,0.0,0.0001,0.0078,0.0016,0.0004,0.0008,0.0001,0.0478,0.0085,0.0,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
94,0.7799307999999999,0,8.3167,1.5314,1.0029,1.1167,0.0883,0.0014,0.0043,0.0001,0.0145,0.0223,0.0018,0.0007,0.0071,0.0002,0.0013,0.0014,0.0001,0.0001,0.0079,0.0015,0.0004,0.0009,0.0001,0.0506,0.0117,0.0,0.001,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
95,0.7882474999999999,0,8.3458,1.4728,1.0035,1.1323,0.0797,0.0014,0.0054,0.0002,0.0081,0.0168,0.0018,0.0007,0.007,0.0001,0.0014,0.0013,0.0001,0.0001,0.0084,0.0011,0.0004,0.0011,0.0001,0.0446,0.0112,0.0001,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
96,0.7965932999999998,0,8.3291,1.6019,0.9815,1.1022,0.0899,0.0011,0.0044,0.0001,0.0138,0.0215,0.0018,0.0007,0.0075,0.0002,0.0013,0.0012,0.0001,0.0,0.0079,0.0013,0.0004,0.0013,0.0001,0.0498,0.0132,0.0001,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
97,0.8049223999999998,0,8.3178,1.5629,0.966,1.1871,0.0792,0.0017,0.0041,0.0001,0.009,0.0165,0.0014,0.0007,0.0067,0.0002,0.0013,0.0011,0.0,0.0001,0.0078,0.0017,0.0004,0.0007,0.0,0.0434,0.0121,0.0,0.0008,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
98,0.8132401999999999,0,8.2997,1.6145,0.9828,1.0814,0.0824,0.0012,0.006,0.0001,0.0128,0.0223,0.0015,0.0005,0.0062,0.0001,0.0013,0.0014,0.0001,0.0001,0.0077,0.0015,0.0004,0.0007,0.0,0.0486,0.0104,0.0,0.0011,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
99,0.8215398999999999,0,8.3088,1.6322,0.9469,1.2205,0.0852,0.0013,0.0065,0.0002,0.008,0.0184,0.0018,0.0008,0.007,0.0001,0.0014,0.0015,0.0,0.0001,0.0082,0.0014,0.0005,0.0009,0.0,0.0469,0.0117,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
