capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
2628,22.044903999999935,0,8.6947,2.1444,2.4635,1.8816,0.3325,0.0027,0.0115,0.0003,0.0766,0.0951,0.0041,0.0014,0.0159,0.0003,0.003,0.0024,0.0003,0.0001,0.0121,0.0022,0.0005,0.0,0.0089,0.0002,0.1685,0.0438,0.0196,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2629,22.053598699999934,0,8.0626,2.0571,2.6314,1.9815,0.2933,0.0038,0.0121,0.0003,0.071,0.0901,0.0032,0.0011,0.0148,0.0002,0.0024,0.002,0.0001,0.0001,0.0101,0.0023,0.0006,0.0001,0.0074,0.0002,0.1513,0.0439,0.0166,0.0,197.0,0.0,134.0,63.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2630,22.061661299999933,0,8.3385,2.1575,2.416,2.1547,0.3647,0.0059,0.0155,0.0004,0.0827,0.1082,0.0047,0.0018,0.0189,0.0001,0.0025,0.0029,0.0002,0.0001,0.0133,0.0023,0.0008,0.0001,0.0084,0.0,0.1846,0.0509,0.0163,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2631,22.069999799999934,0,9.0336,2.1324,2.6586,1.9674,0.3713,0.0039,0.0096,0.0003,0.0979,0.1146,0.0043,0.0017,0.0165,0.0003,0.0022,0.0032,0.0001,0.0001,0.0141,0.002,0.0006,0.0002,0.0082,0.0001,0.1897,0.0638,0.0153,0.0,197.0,0.0,134.0,63.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2632,22.079033399999933,0,8.0265,2.1491,3.1543,2.0935,0.3796,0.0077,0.0165,0.0003,0.0681,0.0957,0.0046,0.0017,0.0203,0.0003,0.0025,0.0025,0.0001,0.0002,0.0141,0.0034,0.0007,0.0002,0.0092,0.0001,0.1781,0.0482,0.0164,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2633,22.087059899999932,0,8.1378,2.1916,2.6869,1.9551,0.3581,0.0064,0.0126,0.0005,0.0792,0.1023,0.0044,0.0017,0.0213,0.0003,0.0024,0.0033,0.0001,0.0001,0.0129,0.003,0.0007,0.0001,0.0088,0.0001,0.1879,0.0496,0.0165,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2634,22.095197699999932,0,8.4875,2.2656,2.6548,1.9349,0.3093,0.0036,0.0085,0.0004,0.0746,0.0904,0.0038,0.0013,0.0153,0.0002,0.0022,0.0024,0.0001,0.0001,0.0117,0.0019,0.0006,0.0001,0.007,0.0001,0.1581,0.0419,0.0167,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2635,22.103685199999934,0,8.2425,2.2448,2.6678,2.0363,0.3385,0.0036,0.0125,0.0002,0.0711,0.0904,0.0047,0.0018,0.0204,0.0002,0.0025,0.003,0.0002,0.0002,0.0138,0.0024,0.0009,0.0002,0.0098,0.0002,0.1729,0.0513,0.0158,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2636,22.111927699999935,0,8.1671,2.1983,2.4519,2.2848,0.3047,0.0037,0.0098,0.0004,0.0732,0.0899,0.0036,0.0013,0.0158,0.0002,0.0022,0.0022,0.0001,0.0002,0.0112,0.002,0.0011,0.0001,0.0069,0.0,0.1547,0.0427,0.0178,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2637,22.120094799999936,0,8.5391,2.1895,2.6554,2.07,0.4108,0.0045,0.0196,0.0006,0.082,0.1114,0.0037,0.0015,0.0182,0.0001,0.0033,0.0022,0.0001,0.0001,0.0137,0.0019,0.001,0.0001,0.0073,0.0001,0.186,0.06,0.0177,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2638,22.128633899999937,0,8.1578,2.1455,2.5277,2.0436,0.312,0.0042,0.0087,0.0004,0.0738,0.0898,0.0034,0.0014,0.0153,0.0002,0.0021,0.0023,0.0002,0.0001,0.0107,0.0025,0.0005,0.0001,0.0076,0.0,0.1575,0.044,0.015,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2639,22.136791699999936,0,8.45,2.1562,2.5723,2.001,0.3431,0.0042,0.0096,0.0003,0.0857,0.1032,0.0041,0.0016,0.0176,0.0002,0.0026,0.0033,0.0001,0.0002,0.0136,0.0021,0.0007,0.0001,0.0075,0.0001,0.1782,0.0463,0.0176,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2640,22.145241699999936,0,8.2865,2.2243,2.6184,1.9319,0.3268,0.0039,0.0084,0.0002,0.0819,0.0975,0.0041,0.0016,0.0195,0.0001,0.0028,0.0025,0.0001,0.0002,0.0124,0.0024,0.0007,0.0001,0.0083,0.0,0.1741,0.0468,0.0165,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2641,22.153528199999936,0,8.3232,2.0956,2.5931,1.9563,0.3303,0.0049,0.0111,0.0004,0.0821,0.102,0.0034,0.0014,0.0174,0.0002,0.0027,0.0021,0.0005,0.0002,0.0127,0.0024,0.0006,0.0001,0.0076,0.0001,0.1725,0.043,0.0176,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2642,22.161851399999936,0,8.1938,2.1749,2.513,1.9609,0.2965,0.004,0.012,0.0004,0.0653,0.0842,0.0032,0.0014,0.0131,0.0002,0.0026,0.0017,0.0002,0.0002,0.0104,0.0019,0.0005,0.0002,0.0075,0.0002,0.1456,0.0409,0.0171,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2643,22.170045199999937,0,8.1951,2.0102,2.2666,1.987,0.3071,0.0038,0.011,0.0008,0.0743,0.0928,0.0031,0.0011,0.0154,0.0004,0.0022,0.002,0.0001,0.0001,0.0121,0.0019,0.001,0.0002,0.0076,0.0001,0.1596,0.0403,0.0184,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2644,22.178240299999935,0,8.4416,2.0835,2.3978,1.9731,0.3021,0.0053,0.0088,0.0004,0.0743,0.092,0.0039,0.0015,0.0156,0.0002,0.002,0.0024,0.0001,0.0001,0.0108,0.0019,0.0006,0.0001,0.007,0.0001,0.1565,0.0406,0.0174,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2645,22.186681899999936,0,8.2843,2.0476,2.3132,2.1717,0.3031,0.0035,0.0095,0.0003,0.0742,0.0904,0.0038,0.0013,0.015,0.0002,0.0022,0.0023,0.0003,0.0002,0.0122,0.0018,0.0006,0.0001,0.0072,0.0001,0.1557,0.0399,0.0187,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2646,22.194966199999936,0,8.5761,2.0836,2.3738,1.9452,0.3229,0.004,0.0129,0.0004,0.0723,0.0925,0.0037,0.0014,0.0159,0.0002,0.0023,0.002,0.0002,0.0001,0.0132,0.0019,0.0011,0.0001,0.0077,0.0001,0.1626,0.0445,0.0184,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2647,22.203542299999935,0,8.3307,2.0953,2.5626,1.9266,0.3066,0.0043,0.0113,0.0002,0.0706,0.0895,0.0038,0.0013,0.016,0.0001,0.0021,0.0023,0.0003,0.0002,0.0128,0.002,0.001,0.0002,0.0075,0.0001,0.1561,0.0437,0.0169,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2648,22.211872999999933,0,8.4003,2.2011,2.6654,2.0799,0.3129,0.0041,0.011,0.0003,0.0741,0.0922,0.0032,0.0014,0.0139,0.0002,0.0019,0.0022,0.0001,0.0001,0.011,0.0027,0.0006,0.0001,0.0074,0.0,0.1568,0.0425,0.0166,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2649,22.220273299999935,0,8.2839,2.2423,2.7271,2.0708,0.4004,0.0048,0.0167,0.0006,0.11,0.1373,0.0042,0.0015,0.0164,0.0003,0.0025,0.0027,0.0003,0.0007,0.0161,0.0019,0.0006,0.0002,0.008,0.0,0.2151,0.0516,0.0158,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2650,22.228557199999933,0,8.1776,2.1458,2.458,2.1437,0.3315,0.0024,0.0113,0.0004,0.0768,0.0939,0.0037,0.002,0.0184,0.0003,0.0029,0.0031,0.0001,0.0001,0.0146,0.0022,0.0006,0.0001,0.0075,0.0001,0.1685,0.042,0.0177,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2651,22.236734799999933,0,8.3678,2.0971,2.4592,1.9898,0.3558,0.0069,0.014,0.0007,0.078,0.1032,0.0038,0.0018,0.0162,0.0003,0.0025,0.003,0.0001,0.0002,0.0149,0.0023,0.0006,0.0,0.0092,0.0002,0.1808,0.0453,0.019,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2652,22.24510259999993,0,8.0777,2.0345,2.1786,1.8493,0.2901,0.0038,0.01,0.0004,0.0665,0.083,0.0031,0.0017,0.0148,0.0002,0.0019,0.0022,0.0,0.0001,0.0095,0.0019,0.0007,0.0002,0.007,0.0,0.1467,0.0362,0.0181,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2653,22.253180299999933,0,8.4281,2.024,2.2867,1.8589,0.3122,0.0051,0.0077,0.0004,0.0745,0.0912,0.0043,0.0013,0.016,0.0003,0.0029,0.0022,0.0002,0.0002,0.0113,0.0025,0.0005,0.0001,0.0079,0.0,0.1614,0.0493,0.0185,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2654,22.261608399999933,0,8.1224,1.9061,2.1035,1.8608,0.3156,0.0036,0.0111,0.0002,0.1001,0.1173,0.0032,0.0018,0.0159,0.0002,0.0023,0.0019,0.0001,0.0001,0.0104,0.0019,0.001,0.0001,0.0071,0.0,0.1793,0.04,0.0182,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2655,22.269730799999934,0,8.5106,2.0168,2.018,1.9287,0.2975,0.0049,0.0125,0.0005,0.0654,0.086,0.0035,0.0012,0.015,0.0002,0.0025,0.002,0.0001,0.0002,0.0093,0.002,0.0005,0.0002,0.0082,0.0001,0.1505,0.0455,0.0175,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2656,22.278241399999935,0,8.631,2.0847,2.6502,1.8638,0.3186,0.0048,0.0109,0.0004,0.0748,0.0944,0.0036,0.0014,0.0172,0.0003,0.0025,0.0024,0.0002,0.0001,0.012,0.0021,0.0007,0.0006,0.0074,0.0001,0.164,0.0447,0.0157,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2657,22.286872399999936,0,8.2154,1.9467,2.4618,1.7832,0.2979,0.0034,0.0084,0.0003,0.0715,0.0865,0.0042,0.0014,0.0147,0.0003,0.0022,0.002,0.0002,0.0001,0.0113,0.002,0.0005,0.0001,0.0074,0.0002,0.1549,0.0438,0.0158,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2658,22.295087799999937,0,8.2835,1.9095,2.45,1.8308,0.2892,0.0031,0.0109,0.0003,0.0652,0.0824,0.0031,0.0013,0.0143,0.0003,0.0026,0.0019,0.0002,0.0001,0.0112,0.0022,0.0006,0.0,0.0071,0.0002,0.1465,0.0418,0.0175,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2659,22.303371299999938,0,8.1336,1.8549,2.2608,1.7565,0.2787,0.0038,0.0092,0.0002,0.0713,0.087,0.0031,0.0015,0.0131,0.0003,0.0019,0.0023,0.0001,0.0001,0.0093,0.0017,0.0005,0.0007,0.007,0.0,0.1462,0.0398,0.0179,0.0,197.0,0.0,134.0,63.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2660,22.31150489999994,0,8.5524,1.7994,2.2108,1.7391,0.2834,0.0036,0.0099,0.0003,0.0656,0.082,0.0032,0.0011,0.0128,0.0003,0.0016,0.0016,0.0002,0.0004,0.009,0.0024,0.0006,0.0002,0.0069,0.0,0.1412,0.048,0.0546,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2661,22.320057299999938,0,8.2442,1.8688,2.4992,1.8897,0.3355,0.0055,0.0125,0.0004,0.0773,0.0988,0.0039,0.0015,0.0174,0.0002,0.0026,0.002,0.0002,0.0002,0.012,0.0028,0.0007,0.0,0.0085,0.0001,0.1791,0.0475,0.0161,0.0,197.0,0.0,134.0,63.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2662,22.328301499999938,0,8.3485,1.8112,2.1651,1.8125,0.3103,0.0037,0.0083,0.0003,0.0893,0.1038,0.0033,0.0016,0.0147,0.0002,0.0026,0.002,0.0001,0.0001,0.0108,0.0023,0.0006,0.0001,0.007,0.0001,0.168,0.041,0.0169,0.0,197.0,0.0,134.0,63.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2663,22.33664999999994,0,8.5236,1.9642,2.5229,2.066,0.3097,0.0034,0.0101,0.0004,0.0732,0.0905,0.0033,0.0018,0.0163,0.0001,0.0026,0.0022,0.0002,0.0001,0.0128,0.0019,0.0006,0.0001,0.0076,0.0001,0.1573,0.0419,0.0542,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2664,22.34517359999994,0,8.1599,2.0337,2.4984,1.7839,0.2886,0.0037,0.0082,0.0003,0.0745,0.0905,0.0032,0.001,0.0151,0.0005,0.0024,0.0018,0.0001,0.0001,0.0098,0.0019,0.0005,0.0001,0.0072,0.0,0.1511,0.0391,0.015,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2665,22.353333499999938,0,8.3292,1.8768,2.2327,1.742,0.2782,0.0033,0.0119,0.0003,0.0658,0.0835,0.0032,0.0014,0.0131,0.0001,0.0023,0.0021,0.0,0.0002,0.0099,0.0019,0.0005,0.0,0.0071,0.0001,0.1432,0.0387,0.0188,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2666,22.361662699999936,0,8.2147,2.0633,2.2562,1.9237,0.2917,0.0033,0.0082,0.0008,0.0711,0.0867,0.0033,0.0012,0.0146,0.0002,0.0021,0.0027,0.0002,0.0001,0.0114,0.0025,0.0008,0.0001,0.0079,0.0001,0.1515,0.0401,0.0156,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2667,22.369877399999936,0,8.3557,1.9019,2.3801,1.7508,0.29,0.0032,0.0095,0.0005,0.0719,0.0885,0.003,0.0011,0.0146,0.0001,0.002,0.0026,0.0001,0.0001,0.0108,0.0017,0.0006,0.0001,0.007,0.0,0.1502,0.0384,0.0169,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2668,22.378233099999935,0,8.4757,1.8566,2.2169,1.8999,0.3114,0.0041,0.0087,0.0004,0.0712,0.0875,0.0035,0.0018,0.0165,0.0003,0.0022,0.0024,0.0002,0.0001,0.0128,0.0022,0.0005,0.0001,0.0076,0.0,0.1588,0.0415,0.017,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2669,22.386708799999937,0,8.5387,2.0359,2.6205,1.9273,0.2976,0.0033,0.008,0.0002,0.0782,0.0923,0.0032,0.0012,0.0154,0.0002,0.0023,0.0021,0.0002,0.0002,0.0118,0.0018,0.0005,0.0001,0.0071,0.0,0.1558,0.0369,0.0154,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2670,22.395247499999936,0,8.1789,2.0491,2.5526,2.1544,0.3206,0.0049,0.0105,0.0003,0.0768,0.0958,0.0041,0.0014,0.0174,0.0003,0.0024,0.0024,0.0001,0.0002,0.0113,0.0021,0.0011,0.0,0.0091,0.0,0.1706,0.0448,0.0154,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2671,22.403426399999937,0,8.2939,1.988,2.3778,1.94,0.3133,0.0039,0.008,0.0003,0.0755,0.0907,0.0045,0.0023,0.0187,0.0002,0.0024,0.0024,0.0,0.0001,0.0122,0.0022,0.0006,0.0002,0.0083,0.0001,0.1669,0.0448,0.0171,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2672,22.41172029999994,0,8.1018,2.1886,2.2755,1.7688,0.2998,0.005,0.0078,0.0003,0.0761,0.0918,0.0039,0.0013,0.0172,0.0001,0.0021,0.0024,0.0002,0.0002,0.0109,0.0019,0.0005,0.0002,0.0071,0.0002,0.1595,0.0423,0.0158,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2673,22.419822099999937,0,8.6084,1.9443,2.4552,1.7857,0.341,0.0038,0.0118,0.0004,0.0883,0.1072,0.0042,0.0018,0.0186,0.0002,0.0028,0.0026,0.0002,0.0002,0.0113,0.002,0.0005,0.0002,0.0081,0.0002,0.1794,0.0488,0.0188,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2674,22.428430499999937,0,8.1472,2.1784,2.2059,1.8692,0.3492,0.0033,0.0085,0.0004,0.1076,0.1232,0.0037,0.0014,0.0152,0.0002,0.0027,0.0021,0.0002,0.0,0.0108,0.0024,0.0006,0.0001,0.0076,0.0,0.1891,0.0557,0.0176,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2675,22.436577699999937,0,8.5676,1.9449,2.3606,1.7946,0.3078,0.0036,0.008,0.0009,0.0803,0.0958,0.0037,0.0014,0.0163,0.0002,0.003,0.0023,0.0001,0.0002,0.011,0.0025,0.0006,0.0002,0.0079,0.0001,0.1646,0.0395,0.0147,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2676,22.445145299999936,0,8.2282,1.9627,2.4845,1.8204,0.2993,0.0039,0.0079,0.0003,0.0713,0.086,0.0036,0.0013,0.0146,0.0002,0.0021,0.0027,0.0001,0.0001,0.0105,0.002,0.0006,0.0002,0.008,0.0001,0.1525,0.0464,0.0534,0.0,197.0,0.0,134.0,63.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
