capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
2252,18.89209,0,8.3017,1.7745,1.704,1.5388,0.2429,0.011,0.008,0.0004,0.0587,0.0806,0.0039,0.0017,0.018,0.0003,0.0022,0.0023,0.0002,0.0002,0.0101,0.002,0.001,0.0002,0.0045,0.0001,0.1429,0.0265,0.006,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2253,18.9003917,0,8.3728,1.8527,1.6065,1.6751,0.2148,0.0034,0.0088,0.0004,0.052,0.0671,0.0039,0.0013,0.0146,0.0003,0.002,0.0022,0.0001,0.0001,0.0089,0.0018,0.0007,0.0001,0.0048,0.0,0.1225,0.0234,0.0054,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2254,18.9087645,0,8.4018,1.8466,1.7673,1.5245,0.2544,0.0042,0.0064,0.0003,0.0693,0.0835,0.0038,0.002,0.0165,0.0006,0.0021,0.0022,0.0001,0.0003,0.0112,0.002,0.0006,0.0002,0.0056,0.0,0.1461,0.0289,0.0068,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2255,18.9171663,0,8.1737,1.7525,1.6756,1.5892,0.2319,0.0054,0.0119,0.001,0.0491,0.0699,0.0033,0.0014,0.0146,0.0006,0.0024,0.0019,0.0002,0.0002,0.01,0.0021,0.0005,0.0001,0.0046,0.0001,0.1278,0.0293,0.0066,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2256,18.925340000000002,0,8.4953,1.7991,1.6909,1.5696,0.2232,0.0036,0.0077,0.0008,0.0596,0.0745,0.0035,0.0012,0.0161,0.0003,0.0019,0.002,0.0001,0.0001,0.0096,0.002,0.0007,0.0001,0.0037,0.0001,0.1299,0.0252,0.0068,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2257,18.933835300000002,0,8.4363,1.7423,1.9243,1.626,0.2546,0.005,0.008,0.0004,0.065,0.0819,0.0034,0.002,0.0164,0.0001,0.0027,0.0023,0.0002,0.0001,0.0085,0.0022,0.0006,0.0,0.0046,0.0001,0.1473,0.0298,0.0072,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2258,18.9422716,0,8.1181,1.9281,1.6864,1.5585,0.2219,0.0032,0.0076,0.0003,0.0618,0.0754,0.0035,0.0013,0.0142,0.0002,0.0022,0.0021,0.0001,0.0001,0.0092,0.0019,0.0004,0.0001,0.0041,0.0,0.1282,0.0259,0.0074,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2259,18.950389700000002,0,8.3521,1.8833,1.6488,1.5907,0.2049,0.0039,0.0088,0.0003,0.049,0.0648,0.003,0.0018,0.0137,0.0002,0.0017,0.0022,0.0001,0.0001,0.0088,0.0021,0.0005,0.0001,0.0038,0.0,0.1139,0.0226,0.0074,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2260,18.958741800000002,0,8.3253,1.9155,1.7208,1.6235,0.2488,0.0034,0.0089,0.0003,0.0659,0.0823,0.0037,0.002,0.0179,0.0002,0.0024,0.002,0.0001,0.0003,0.012,0.0018,0.0006,0.0001,0.0039,0.0001,0.1455,0.0273,0.0063,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2261,18.9670671,0,8.5204,1.7774,1.6691,1.6315,0.2157,0.0033,0.0108,0.0009,0.0482,0.0664,0.0035,0.0018,0.014,0.0001,0.0021,0.0022,0.0,0.0001,0.0103,0.0024,0.0005,0.0001,0.0048,0.0,0.1233,0.0219,0.0076,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2262,18.9755875,0,8.2733,1.7744,1.8496,1.5975,0.2497,0.0036,0.0079,0.0003,0.0651,0.0799,0.004,0.0016,0.0161,0.0006,0.0024,0.0033,0.0001,0.0001,0.0101,0.0021,0.0006,0.0,0.0045,0.0001,0.1464,0.0281,0.006,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2263,18.9838608,0,8.3034,1.744,1.8187,1.6149,0.2489,0.0036,0.0083,0.0004,0.0654,0.0801,0.0038,0.0015,0.0165,0.0003,0.0019,0.0022,0.0002,0.0001,0.0107,0.0018,0.0006,0.0,0.0043,0.0001,0.1405,0.0327,0.0065,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2264,18.992164199999998,0,8.2586,1.8746,1.6876,1.6736,0.2277,0.0034,0.01,0.0005,0.0493,0.0659,0.0034,0.0018,0.0149,0.0002,0.0019,0.0018,0.0001,0.0001,0.0094,0.0024,0.0005,0.0001,0.0045,0.0001,0.125,0.0266,0.0073,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2265,19.0004228,0,8.425,1.7846,1.7653,1.6369,0.2702,0.0041,0.0084,0.0003,0.058,0.0734,0.046,0.0014,0.0574,0.0003,0.0024,0.0024,0.0002,0.0003,0.0087,0.0026,0.0006,0.0002,0.0041,0.0002,0.1714,0.0286,0.007,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2266,19.008847799999998,0,8.2257,1.7971,1.7199,1.607,0.2329,0.0054,0.0111,0.0003,0.0593,0.0793,0.0038,0.0012,0.0145,0.0003,0.0021,0.0018,0.0001,0.0002,0.0082,0.0018,0.0006,0.0001,0.004,0.0002,0.132,0.0277,0.0044,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2267,19.0170735,0,8.3751,1.8518,1.6541,1.5981,0.2266,0.0043,0.0119,0.0004,0.0487,0.0683,0.0034,0.0011,0.0146,0.0002,0.0017,0.002,0.0,0.0001,0.0089,0.0023,0.0004,0.0,0.0046,0.0,0.1251,0.0236,0.0069,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2268,19.025448599999997,0,8.4117,1.7219,1.8024,1.6404,0.2839,0.0042,0.0107,0.0008,0.1025,0.1208,0.0043,0.0015,0.0162,0.0003,0.0022,0.002,0.0001,0.0001,0.0093,0.0021,0.001,0.0001,0.0046,0.0,0.1806,0.0254,0.0076,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2269,19.033860299999997,0,8.3138,1.8493,1.8221,1.6153,0.2232,0.0034,0.009,0.0008,0.0572,0.0729,0.0031,0.0013,0.0141,0.0002,0.0023,0.0021,0.0001,0.0003,0.009,0.0018,0.001,0.0002,0.0043,0.0001,0.1269,0.0232,0.0064,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2270,19.042174099999997,0,8.4117,1.7846,1.8411,1.6582,0.2446,0.0034,0.0066,0.0004,0.0615,0.0746,0.0036,0.0015,0.015,0.0003,0.0027,0.0024,0.0003,0.0001,0.0094,0.0023,0.0006,0.0002,0.005,0.0001,0.1388,0.0305,0.0082,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2271,19.050585799999997,0,8.4448,2.0417,1.9218,1.5925,0.2888,0.0054,0.0101,0.0005,0.0755,0.0955,0.0048,0.0014,0.0172,0.0002,0.0024,0.0024,0.0002,0.0002,0.0108,0.0024,0.0005,0.0002,0.0049,0.0001,0.1639,0.0343,0.0073,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2272,19.059030599999996,0,8.3136,1.8956,1.8956,1.7287,0.2556,0.004,0.0068,0.0004,0.0654,0.0803,0.0038,0.0013,0.0162,0.0002,0.0022,0.002,0.0002,0.0001,0.0106,0.0018,0.0005,0.0002,0.0043,0.0001,0.1418,0.0323,0.0063,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2273,19.067344199999997,0,8.2576,1.9513,1.9036,1.7803,0.2456,0.0038,0.0079,0.0004,0.0622,0.0773,0.0041,0.0025,0.0168,0.0002,0.0024,0.0024,0.0001,0.0002,0.0103,0.0021,0.0007,0.0002,0.0042,0.0001,0.1372,0.0297,0.007,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2274,19.075601799999998,0,8.3349,1.8422,1.8796,1.6854,0.2588,0.004,0.0094,0.0005,0.0634,0.0802,0.0046,0.0015,0.0176,0.0003,0.0024,0.0026,0.0002,0.0002,0.0121,0.0022,0.0007,0.0002,0.0049,0.0002,0.147,0.0293,0.0077,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2275,19.0839367,0,8.1642,1.7719,1.7662,1.6673,0.2274,0.0031,0.0072,0.0003,0.0614,0.0751,0.0036,0.0013,0.0133,0.0001,0.0024,0.0021,0.0003,0.0001,0.0091,0.0019,0.0005,0.0002,0.0045,0.0001,0.1275,0.0296,0.0071,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2276,19.0921009,0,8.4699,1.8989,1.8368,1.6382,0.249,0.0037,0.0099,0.0009,0.0681,0.0857,0.0034,0.002,0.0159,0.0003,0.0024,0.0022,0.0001,0.0001,0.01,0.0023,0.0005,0.0001,0.0042,0.0001,0.1428,0.0332,0.0082,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2277,19.1005708,0,8.3439,1.9962,1.7973,1.6543,0.2754,0.0051,0.0106,0.0003,0.0612,0.0814,0.0048,0.0018,0.0212,0.0002,0.0025,0.0027,0.0002,0.0001,0.0114,0.0023,0.0007,0.0001,0.0058,0.0001,0.1551,0.0345,0.0077,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2278,19.1089147,0,8.3026,1.7936,1.8478,1.709,0.25,0.0039,0.0093,0.0003,0.0687,0.0853,0.0036,0.0013,0.0153,0.0001,0.0022,0.002,0.0001,0.0001,0.0092,0.0018,0.0004,0.0001,0.0046,0.0001,0.1435,0.0306,0.0072,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2279,19.1172173,0,8.2476,1.8745,1.7289,1.6841,0.2379,0.0032,0.0072,0.0003,0.0666,0.0801,0.0039,0.0011,0.0161,0.0002,0.0021,0.002,0.0,0.0002,0.0096,0.0018,0.001,0.0001,0.0038,0.0001,0.1388,0.0312,0.0089,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2280,19.1254649,0,8.497,1.8832,1.8776,1.6066,0.2872,0.0068,0.0121,0.0004,0.0642,0.0868,0.0041,0.002,0.0181,0.0002,0.0025,0.0023,0.0002,0.0002,0.0104,0.0032,0.0006,0.0001,0.0051,0.0002,0.1558,0.0482,0.0067,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2281,19.1339619,0,8.476,1.7843,2.0186,1.6529,0.3775,0.0443,0.0089,0.0003,0.0699,0.1276,0.0035,0.0014,0.0167,0.0002,0.0024,0.002,0.0002,0.0002,0.009,0.002,0.001,0.0001,0.0042,0.0001,0.2716,0.0309,0.0085,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2282,19.1424379,0,8.0574,1.8096,1.8032,1.6418,0.2262,0.0035,0.0069,0.0003,0.0602,0.0738,0.003,0.0013,0.013,0.0,0.0024,0.0021,0.0001,0.0001,0.0077,0.0022,0.0005,0.0001,0.0039,0.0001,0.1271,0.0277,0.0081,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2283,19.1504953,0,8.3192,1.8591,1.7393,1.6328,0.2197,0.0021,0.0073,0.0004,0.0573,0.0702,0.003,0.0013,0.0136,0.0002,0.0016,0.0022,0.0,0.0002,0.0084,0.0017,0.0005,0.0001,0.0044,0.0,0.1211,0.0292,0.008,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2284,19.1588145,0,8.5351,1.8358,1.9342,1.5572,0.273,0.005,0.0071,0.0004,0.0694,0.0851,0.0047,0.0015,0.0206,0.0001,0.0023,0.0027,0.0002,0.0001,0.0114,0.0023,0.0006,0.0,0.005,0.0002,0.1568,0.0381,0.0083,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2285,19.167349599999998,0,8.2129,1.8326,1.8305,1.6327,0.2305,0.0034,0.0072,0.0006,0.0615,0.0759,0.0037,0.0015,0.0142,0.0002,0.0024,0.0023,0.0002,0.0003,0.009,0.0023,0.0006,0.0002,0.0041,0.0,0.1319,0.025,0.0079,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2286,19.175562499999998,0,8.3356,1.787,1.8515,1.602,0.2633,0.0054,0.0067,0.0004,0.0682,0.0839,0.0048,0.0015,0.0176,0.0003,0.0021,0.0026,0.0002,0.0001,0.0111,0.0022,0.0006,0.0,0.0051,0.0002,0.1537,0.0333,0.0063,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2287,19.183898099999997,0,8.3776,1.7874,1.86,1.6036,0.2447,0.0025,0.0098,0.0003,0.0529,0.0681,0.0036,0.0014,0.0172,0.0002,0.0019,0.0025,0.0003,0.0001,0.011,0.002,0.0006,0.0002,0.005,0.0002,0.1306,0.0304,0.0079,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2288,19.192275699999996,0,8.279,1.7655,1.8489,1.645,0.2361,0.0039,0.0058,0.0003,0.0634,0.0763,0.0037,0.0015,0.0174,0.0002,0.0017,0.0025,0.0002,0.0003,0.0098,0.0021,0.0005,0.0002,0.0052,0.0,0.1374,0.0281,0.0066,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2289,19.200554699999998,0,8.4305,1.7911,1.8864,1.6558,0.2814,0.0043,0.0083,0.0011,0.0646,0.0818,0.0052,0.0018,0.0212,0.0002,0.0027,0.0029,0.0002,0.0001,0.0117,0.0024,0.0007,0.0001,0.0053,0.0002,0.1575,0.0378,0.0069,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2290,19.208985199999997,0,8.1037,1.7992,1.7838,1.6785,0.2193,0.0034,0.007,0.0004,0.057,0.0704,0.0036,0.0014,0.0152,0.0001,0.0018,0.0027,0.0001,0.0001,0.0093,0.0018,0.0004,0.0001,0.0045,0.0001,0.1244,0.0269,0.0071,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2291,19.217088899999997,0,8.5324,1.6942,1.8067,1.704,0.2461,0.0038,0.0083,0.0009,0.0537,0.0695,0.0037,0.0011,0.0161,0.0005,0.0019,0.0027,0.0002,0.0001,0.0113,0.0021,0.001,0.0002,0.0049,0.0,0.1348,0.0308,0.0146,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2292,19.225621299999997,0,8.3023,1.9235,1.882,1.638,0.2564,0.0034,0.0072,0.0003,0.0669,0.0809,0.0041,0.0015,0.0185,0.0003,0.0017,0.0087,0.0002,0.0002,0.01,0.0025,0.0007,0.0001,0.0046,0.0002,0.1512,0.0314,0.0083,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2293,19.233923599999997,0,8.2672,1.9586,1.8166,1.6407,0.2454,0.0037,0.006,0.0002,0.0622,0.0753,0.0047,0.0013,0.018,0.0002,0.0022,0.0026,0.0002,0.0001,0.0103,0.0025,0.0006,0.0001,0.0045,0.0001,0.1386,0.0303,0.008,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2294,19.242190799999996,0,8.3283,1.7831,1.7525,1.6108,0.247,0.0039,0.0097,0.0003,0.0583,0.0762,0.0038,0.0022,0.0185,0.0002,0.0022,0.0022,0.0001,0.0001,0.0105,0.002,0.0005,0.0001,0.0049,0.0001,0.1385,0.0303,0.0067,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2295,19.250519099999995,0,8.6371,1.9424,1.9913,1.6609,0.2823,0.0053,0.0112,0.0006,0.0645,0.0852,0.0039,0.0015,0.0183,0.0002,0.0025,0.0028,0.0001,0.0001,0.012,0.0025,0.0007,0.0002,0.0054,0.0001,0.1525,0.0318,0.0093,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2296,19.259156199999996,0,8.2104,2.039,2.0958,1.7765,0.2929,0.0056,0.0086,0.0004,0.0716,0.0905,0.0051,0.0016,0.0226,0.0002,0.0022,0.0035,0.0001,0.0002,0.0129,0.0031,0.0006,0.0001,0.0059,0.0,0.1695,0.0373,0.0083,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2297,19.267366599999995,0,8.2461,1.8686,1.8077,1.6189,0.2507,0.0041,0.007,0.0003,0.0645,0.079,0.0037,0.0016,0.0145,0.0001,0.0019,0.0023,0.0001,0.0002,0.0116,0.0021,0.0005,0.0002,0.0039,0.0,0.1364,0.037,0.0077,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2298,19.275612699999996,0,8.2931,1.9378,1.8829,1.7112,0.2664,0.005,0.0061,0.0003,0.073,0.0877,0.0051,0.0015,0.0193,0.0002,0.002,0.0026,0.0001,0.0002,0.0105,0.0022,0.0005,0.0002,0.0041,0.0001,0.1524,0.0318,0.0078,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2299,19.283905799999996,0,8.3492,1.8468,1.947,1.8086,0.2891,0.0068,0.0104,0.0003,0.0625,0.0848,0.0041,0.0017,0.018,0.0002,0.0025,0.0024,0.0001,0.0002,0.0122,0.002,0.0006,0.0001,0.0052,0.0001,0.1551,0.0333,0.0079,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2300,19.292254999999997,0,8.2744,1.8497,1.6438,1.789,0.2312,0.0034,0.0073,0.0003,0.062,0.0763,0.0031,0.0015,0.0146,0.0002,0.0021,0.0021,0.0002,0.0001,0.0082,0.0016,0.0009,0.0001,0.0039,0.0,0.1296,0.0332,0.0079,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
